id,timeframe,computed_at,best_params,net_sharpe,net_return,max_drawdown,n_trades,win_rate,param_grid_size,lookback_days,min_trades,eligible_candidates,total_candidates,status,rejection_reason,max_dd_used,rejected_by_min_trades,rejected_by_max_dd,rejected_by_both,max_trades_seen,best_dd_seen,folds_used,oos_trades,oos_win_rate,worst_fold_dd,rejected_oos_folds
155,1m,2026-03-03 14:25:49.914785+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,7,30,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<30, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
156,5m,2026-03-03 14:26:04.495434+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,14,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
158,30m,2026-03-03 14:26:20.594663+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
159,1m,2026-03-03 15:26:15.872222+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,7,30,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<30, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
160,5m,2026-03-03 15:26:27.438269+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,14,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
162,30m,2026-03-03 15:26:40.528902+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
163,1m,2026-03-03 16:26:21.56033+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,7,30,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<30, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
164,5m,2026-03-03 16:26:32.859056+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,14,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
165,15m,2026-03-03 16:26:41.041072+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
166,30m,2026-03-03 16:26:45.412373+03,"{""r_min"": 0.1, ""cost_bps"": 10, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",0,0,0,0,0,243,30,20,0,243,NO_VALID_PARAMS,"All 243 candidates rejected: 0 by min_trades<20, 0 by max_dd>0.15, 243 by both. max_trades_seen=0, best_dd_seen=1.0000",0.15,0,0,243,0,1,,,,,
